sampleplotid,x,y,measurementdate,g,d,h,v,v.ma,v.ku,v.lp,myear,filename.1,a.date.1,a.window.1,filename.2,a.date.2,a.window.2,v.lp.proc
904057,322937.69,6901351.61,2013,7,17.5,13.2,43.72,12.48,0.97,30.27,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4122F1.laz,2013-07-11,C,NA,NA,NA,69
904064,326493.28,6901100.52,2013,16.7,17,17.3,137.88,15.72,30.29,91.87,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4122H1.laz,2013-07-12,C,NA,NA,NA,67
904071,330784.6,6900348.27,2013,31.3,20.9,20.4,311.05,23.4,234.67,52.98,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4122H3.laz,2013-07-12,C,NA,NA,NA,17
904072,330789.96,6900595.13,2013,34.8,19.9,15.6,262.46,93.64,90.94,77.88,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4122H3.laz,2013-07-12,C,NA,NA,NA,30
904073,330800.69,6900857.2,2013,31.9,21,19.9,302.74,298.77,3.21,0.76,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4122H3.laz,2013-07-12,C,NA,NA,NA,0
904074,330785.35,6901102.03,2013,27.3,21.8,21,273.34,273.34,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4122H3.laz,2013-07-12,C,NA,NA,NA,0
904075,331036.62,6901352.06,2013,24.8,21.1,17.5,208.83,175.48,29.49,3.86,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4122H3.laz,2013-07-12,C,NA,NA,NA,2
904078,331793.46,6901353.84,2013,20.2,21.6,18.6,182.1,91.81,89.49,0.8,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4122H3.laz,2013-07-12,C,NA,NA,NA,0
904081,335090.69,6900349.12,2013,6.9,11.9,12.1,39.54,0,0,39.54,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4124B3.laz,2013-07-12,C,NA,NA,NA,100
904083,335147.47,6900864.48,2013,8.7,8.5,7.1,34.92,21.62,4.6,8.69,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4124B3.laz,2013-07-12,C,NA,NA,NA,25
904095,339636.55,6901351.58,2013,11.3,22.2,17.8,97.64,0,95.03,2.61,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4124D1.laz,2013-07-12,C,NA,NA,NA,3
904102,343691,6900599.46,2013,9.9,11.7,9.6,48.83,7.36,24.91,16.57,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4124D3.laz,2013-07-12,C,NA,NA,NA,34
904103,343692.28,6900850.49,2013,17.9,12.4,12.9,113.45,0,41.28,72.17,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4124D3.laz,2013-07-12,C,NA,NA,NA,64
904107,344438.89,6901352.76,2013,25.2,21.6,19.9,239.51,0,46.79,192.72,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4124F1.laz,2013-07-12,C,NA,NA,NA,80
904111,347989.87,6900350.18,2013,17,18.2,16.1,131.38,0,98.65,32.73,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4124F3.laz,2013-07-12,C,NA,NA,NA,25
904112,347996.51,6900609.47,2013,19.8,15.7,12.6,127.98,5.54,114.2,8.24,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4124F3.laz,2013-07-12,C,NA,NA,NA,6
904114,347995.38,6901112.73,2013,31.4,22.9,20.4,303.63,302.26,1.28,0.1,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4124F3.laz,2013-07-12,C,NA,NA,NA,0
904116,348490.42,6901348.46,2013,22.8,31.8,23.6,239.61,0,238.91,0.7,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4124F3.laz,2013-07-12,C,NA,NA,NA,0
904121,352287.1,6900344.59,2013,16.7,28.1,20.9,161.49,102.72,18,40.77,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4124H1.laz,2013-06-28,C,NA,NA,NA,25
904122,352287.89,6900600.08,2013,22.3,15,12.8,142.56,79.28,28.96,34.32,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4124H1.laz,2013-06-28,C,NA,NA,NA,24
904124,352287.56,6901106.59,2013,20.6,20.8,15.8,154.98,58.21,66.63,30.14,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4124H1.laz,2013-06-28,C,NA,NA,NA,19
904133,356583.51,6900849.65,2013,11,32.9,21.5,102.89,0,101.52,1.37,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4142B1.laz,2013-06-28,C,NA,NA,NA,1
904134,356584.79,6901100.83,2013,31.3,21.9,17.1,254.62,127.53,69.39,57.69,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4142B1.laz,2013-06-28,C,NA,NA,NA,23
904135,356838.59,6901353.39,2013,14.7,18.4,13.2,97.02,91.99,0.23,4.79,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4142B1.laz,2013-06-28,C,NA,NA,NA,5
904141,360895.97,6900342.57,2013,22.5,20,17.5,191.95,97.75,90.88,3.31,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4142B3.laz,2013-06-28,C,NA,NA,NA,2
904153,365185.3,6900843.28,2013,15.4,17,15.1,114.87,98.73,10.32,5.82,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4142D3.laz,2013-06-28,C,NA,NA,NA,5
904154,365190.18,6901098.32,2013,4.8,15.4,10.3,24.12,9.57,0,14.54,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4142D3.laz,2013-06-28,C,NA,NA,NA,60
904158,366191.13,6901351.4,2013,1.4,21,19.2,12.55,12.55,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4142D3.laz,2013-06-28,C,NA,NA,NA,0
904161,369492.28,6900364.57,2013,12.1,15.5,13.4,81.78,73.03,1.28,7.47,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4142F1.laz,2013-06-28,C,NA,NA,NA,9
904163,369476.9,6900849.95,2013,16.8,14.1,11.8,101.84,89.96,7.74,4.13,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4142F1.laz,2013-06-28,C,NA,NA,NA,4
904166,369991.79,6901350.25,2013,28.3,22.6,15.8,209.92,127.74,34.54,47.64,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4142F1.laz,2013-06-28,C,NA,NA,NA,23
904167,370240.18,6901350.51,2013,21.7,23,19.2,199.07,197.37,1.7,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4142F1.laz,2013-06-28,C,NA,NA,NA,0
904168,370488.96,6901347.73,2013,10.2,32.1,20,94.36,93.56,0,0.8,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4142F1.laz,2013-06-28,C,NA,NA,NA,1
904171,373792.79,6900344.11,2013,28.8,21.4,19.3,265.92,265.13,0,0.79,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4142F3.laz,2013-06-28,C,NA,NA,NA,0
904176,374287.72,6901357.18,2013,20,19.1,18.7,180.09,168.56,3,8.52,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4142H1.laz,2013-06-28,C,NA,NA,NA,5
904184,378089.62,6901097.53,2013,27.4,24.7,19.5,249.7,170.15,50.22,29.33,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4142H3.laz,2013-06-28,C,NA,NA,NA,12
905023,309292.38,6905147.98,2013,3,6,3.8,8.43,8.43,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4122B2.laz,2013-07-11,C,NA,NA,NA,0
905025,309540.38,6905649.39,2013,2.7,10,6.4,10.27,10.27,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4122B2.laz,2013-07-11,C,NA,NA,NA,0
905026,309792.27,6905648.34,2013,8.3,16.3,11.8,49.73,47.68,0,2.05,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4122B2.laz,2013-07-11,C,NA,NA,NA,4
905027,310049.62,6905648.18,2013,8.8,18,15.7,67.73,61.86,0,5.86,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4122B2.laz,2013-07-11,C,NA,NA,NA,9
905028,310289.26,6905652.02,2013,9.1,17.5,14.2,64.65,63.14,0,1.5,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4122B2.laz,2013-07-11,C,NA,NA,NA,2
905032,313590.24,6904903.98,2013,15.9,9.5,8.2,73.33,69.73,0,3.6,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4122B4.laz,2013-07-11,C,NA,NA,NA,5
905033,313585.06,6905160.34,2013,23.6,16.7,14.8,171.71,142.67,3.19,25.86,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4122B4.laz,2013-07-11,C,NA,NA,NA,15
905038,314589.96,6905647.19,2013,17.1,17.3,14.1,120.29,117.01,2.43,0.85,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4122D2.laz,2013-07-11,C,NA,NA,NA,1
905041,317888.42,6904652.01,2013,20.3,21.3,17.7,172.48,49.54,117.19,5.76,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4122D4.laz,2013-07-11,C,NA,NA,NA,3
905043,317890.42,6905155.1,2013,22.1,21.8,17.2,180.38,128.66,21.03,30.69,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4122D4.laz,2013-07-11,C,NA,NA,NA,17
905046,318398.4,6905649.63,2013,35.1,21.3,18.4,311.1,246.44,62.68,1.98,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4122D4.laz,2013-07-11,C,NA,NA,NA,1
905051,322185.15,6904659.63,2013,23.3,18.3,16.9,189.86,113.82,7.44,68.6,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4122F2.laz,2013-07-11,C,NA,NA,NA,36
905052,322184.92,6904900.01,2013,4.9,10.8,6.5,19.48,19.48,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4122F2.laz,2013-07-11,C,NA,NA,NA,0
905053,322182.26,6905152.44,2013,13.7,21.8,17.4,114.1,96.6,0,17.5,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4122F2.laz,2013-07-11,C,NA,NA,NA,15
905055,322448.56,6905650.66,2013,24.8,14.1,12.8,161.32,156.97,2.07,2.28,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4122F2.laz,2013-07-11,C,NA,NA,NA,1
905057,322936.47,6905651.65,2013,13,29.8,21.9,129.64,0,129.64,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4122F2.laz,2013-07-11,C,NA,NA,NA,0
905063,326497.88,6905146.08,2013,25.2,20,13.9,173.27,161.54,1,10.74,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4122H2.laz,2013-07-12,C,NA,NA,NA,6
905064,326489.32,6905408.65,2013,20.3,23.8,18.7,180.86,117.36,55.48,8.02,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4122H2.laz,2013-07-12,C,NA,NA,NA,4
905066,326990.37,6905658.98,2013,20.3,21.2,19.6,188.6,166.1,2.57,19.93,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4122H2.laz,2013-07-12,C,NA,NA,NA,11
905076,331292.92,6905653.41,2013,26.1,19.5,16.8,212.4,165.57,14.07,32.76,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4122H4.laz,2013-07-12,C,NA,NA,NA,15
905078,331793.45,6905648.12,2013,15.9,23.6,18.8,142.28,142.28,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4122H4.laz,2013-07-12,C,NA,NA,NA,0
905081,335091.33,6904652.7,2013,16.4,25,18.5,143.37,107.02,0,36.36,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4124B4.laz,2013-07-12,C,NA,NA,NA,25
905085,335339.35,6905673.92,2013,22,12.8,12.2,137.79,135.53,2,0.26,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4124B4.laz,2013-07-12,C,NA,NA,NA,0
905086,335589.62,6905646.23,2013,30.4,10.7,10.3,164.12,95.71,9.07,59.34,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4124B4.laz,2013-07-12,C,NA,NA,NA,36
905088,336090.16,6905645.58,2013,22.4,13.6,13.3,150.69,133.29,10.33,7.07,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4124B4.laz,2013-07-12,C,NA,NA,NA,5
905092,339398.59,6904902.17,2013,6.8,17.4,12.6,41.9,0,36.22,5.68,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4124D2.laz,2013-07-12,C,NA,NA,NA,14
905093,339388.41,6905144.2,2013,24.4,19.3,17.4,204.08,1.12,50.96,151.99,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4124D2.laz,2013-07-12,C,NA,NA,NA,74
905094,339385.29,6905391.27,2013,24.4,14.9,14.4,176.97,0,109.9,67.07,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4124D2.laz,2013-07-12,C,NA,NA,NA,38
905096,339892.15,6905653.66,2013,8.9,12.4,10.5,48.72,18.63,27.04,3.06,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4124D2.laz,2013-07-12,C,NA,NA,NA,6
905101,343690.04,6904646.32,2013,41.6,22.2,17.8,329.81,0,41.33,288.48,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4124D4.laz,2013-07-12,C,NA,NA,NA,87
905111,347987.95,6904651.38,2013,13.7,16.5,15.7,101.66,0,8.9,92.76,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4124F4.laz,2013-07-12,C,NA,NA,NA,91
905115,348239.78,6905649.36,2013,15.8,10.8,9.4,76.68,41.56,12.65,22.47,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4124F4.laz,2013-07-12,C,NA,NA,NA,29
905116,348486.82,6905650.72,2013,14.8,16.8,12.3,92.05,83.61,5.99,2.45,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4124F4.laz,2013-07-12,C,NA,NA,NA,3
905118,348992.57,6905646.47,2013,25.7,17.2,15.1,192.58,185.86,5.49,1.23,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4124F4.laz,2013-07-12,C,NA,NA,NA,1
905121,352290.33,6904645.92,2013,29,10.6,10.9,161.67,94.6,5.07,62,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4124H2.laz,2013-06-28,C,NA,NA,NA,38
905124,352287.34,6905395.14,2013,33.6,25.1,21.4,332.59,0,211.54,121.05,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4124H2.laz,2013-06-28,C,NA,NA,NA,36
905134,356591.72,6905404.62,2013,20.4,19.2,16.2,161.49,145.8,15.54,0.15,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4142B2.laz,2013-06-28,C,NA,NA,NA,0
905136,357092.65,6905653.97,2013,34.4,13.1,12.9,225.44,115.12,98.25,12.08,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4142B2.laz,2013-06-28,C,NA,NA,NA,5
905146,361388.95,6905651.15,2013,9.5,8.8,6.2,35.47,35.47,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4142B4.laz,2013-06-28,C,NA,NA,NA,0
905147,361640.24,6905651.83,2013,7.8,12.7,9.4,38.8,36.45,0.69,1.66,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4142B4.laz,2013-06-28,C,NA,NA,NA,4
905151,365188.32,6904650.78,2013,18.9,18.3,15.8,147.16,143.71,3.01,0.44,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4142D4.laz,2013-06-28,C,NA,NA,NA,0
905152,365189.04,6904897.05,2013,18.2,16.6,12.7,115.56,84.16,30.41,0.99,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4142D4.laz,2013-06-28,C,NA,NA,NA,1
905156,365689.89,6905655.67,2013,13,8.9,9.7,63.46,0,6.41,57.05,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4142D4.laz,2013-06-28,C,NA,NA,NA,90
905157,365939.85,6905649.72,2013,15.4,7.8,8.3,68.62,0.71,25.07,42.84,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4142D4.laz,2013-06-28,C,NA,NA,NA,62
905162,369487.2,6904897.97,2013,33,34.4,23.8,341.04,0,323.42,17.63,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4142F2.laz,2013-06-28,C,NA,NA,NA,5
905165,369733.1,6905653.6,2013,26.6,15.7,14.2,187.26,55.12,100.38,31.77,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4142F2.laz,2013-06-28,C,NA,NA,NA,17
905166,369987.08,6905646.81,2013,15.8,27.4,21.8,161.3,0,160.63,0.66,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4142F2.laz,2013-06-28,C,NA,NA,NA,0
905168,370495.39,6905638.63,2013,19.6,14.3,12.9,128.05,110.84,6.56,10.66,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4142F2.laz,2013-06-28,C,NA,NA,NA,8
905174,373790.65,6905405.4,2013,31.2,21.3,16.1,239.5,144.06,31.54,63.9,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4142F4.laz,2013-06-28,C,NA,NA,NA,27
905176,374297.07,6905650.38,2013,9.6,11.1,8.1,43.45,43.45,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4142H2.laz,2013-06-28,C,NA,NA,NA,0
905177,374538.19,6905653.99,2013,22,23.8,19,198.66,195.23,2.37,1.05,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4142H2.laz,2013-06-28,C,NA,NA,NA,1
905181,378092.42,6904633.48,2013,31.3,6.6,8.5,141.11,51.17,4.08,85.86,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4142H4.laz,2013-06-28,C,NA,NA,NA,61
905182,378099.63,6904870.58,2013,35,14.9,13.4,235.87,233.29,2.58,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4142H4.laz,2013-06-28,C,NA,NA,NA,0
905183,378091.23,6905161.25,2013,16.8,24.9,21.3,168.8,125.95,38.97,3.89,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4142H4.laz,2013-06-28,C,NA,NA,NA,2
905184,378094.06,6905391.12,2013,28.2,14.2,15.6,212.37,0,52.01,160.36,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4142H4.laz,2013-06-28,C,NA,NA,NA,76
905185,378339.22,6905649.91,2013,22.3,21.2,17.6,189.04,181.16,0.42,7.47,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4142H4.laz,2013-06-28,C,NA,NA,NA,4
906021,309290.15,6908948.81,2013,26.8,23.3,17.4,223.56,223.56,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4211A1.laz,2013-07-11,C,NA,NA,NA,0
906022,309294.75,6909206.28,2013,13.4,15.8,12.8,86.57,86.34,0,0.23,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4211A2.laz,2013-07-11,C,NA,NA,NA,0
906025,309541.94,6909947.99,2013,17.4,13.6,11.3,101.05,94.04,0.25,6.76,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4211A2.laz,2013-07-11,C,NA,NA,NA,7
906035,313849.03,6909946.01,2013,29,22.9,19.3,264.37,205.23,8.94,50.2,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4211A4.laz,2013-07-11,C,NA,NA,NA,19
906042,317885.75,6909201.19,2013,10.3,10.1,9.1,50.8,19.79,22.87,8.14,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4211C4.laz,2013-07-11,C,NA,NA,NA,16
906044,317885.65,6909711.04,2013,15.8,13.1,12.7,99.87,47.47,17.97,34.43,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4211C4.laz,2013-07-11,C,NA,NA,NA,34
906045,318137.58,6909940.91,2013,8,15.1,11.2,45.01,0.66,43.68,0.67,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4211C4.laz,2013-07-11,C,NA,NA,NA,1
906048,318899.41,6909950.7,2013,26.3,20.3,14.6,189.92,188.45,0.63,0.84,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4211C4.laz,2013-07-11,C,NA,NA,NA,0
